date,driver_name,vehicle,model_year,driver_id,stop_index,from_lat,from_lon,to_lat,to_lon,euro_class,from_label,to_label,distance_km,accumulated_distance_km,travel_time,accumulated_travel_time,arrival_time,lateness_status,to_geometry_type,confidence_score
08/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,16,21.018381,105.849418,21.011625,105.864245,Euro 4,Customer,Customer,2.32,52.782,00:08:18,03:05:03,08/03/2026 15:09,On Time,ROOFTOP,1
08/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,17,21.011625,105.864245,21.010674,105.848858,Euro 4,Customer,Customer,2.209,54.991,00:06:52,03:11:55,08/03/2026 15:25,On Time,ROOFTOP,1
08/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,18,21.010674,105.848858,21.0111,105.859416,Euro 4,Customer,Customer,1.638,56.629,00:05:42,03:17:37,08/03/2026 15:41,On Time,ROOFTOP,1
08/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,19,21.0111,105.859416,20.999875,105.850376,Euro 4,Customer,Customer,2.247,58.876,00:07:35,03:25:12,08/03/2026 15:58,On Time,ROOFTOP,1
08/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,20,20.999875,105.850376,21.017328,105.853977,Euro 4,Customer,Customer,2.212,61.088,00:07:46,03:32:58,08/03/2026 16:15,On Time,ROOFTOP,1
08/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,21,21.017328,105.853977,21.027131,105.843716,Euro 4,Customer,Customer,2.342,63.43,00:09:15,03:42:13,08/03/2026 16:33,On Time,GEOMETRIC_CENTER,0.5
08/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,22,21.027131,105.843716,21.001207,105.845891,Euro 4,Customer,Customer,3.685,67.115,00:10:40,03:52:53,08/03/2026 16:53,On Time,ROOFTOP,1
08/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,23,21.001207,105.845891,21.010226,105.84722,Euro 4,Customer,Customer,1.616,68.731,00:06:04,03:58:57,08/03/2026 17:09,On Time,GEOMETRIC_CENTER,0.5
08/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,24,21.010226,105.84722,21.017856,105.853828,Euro 4,Customer,Customer,2.315,71.046,00:07:15,04:06:12,08/03/2026 17:25,On Time,ROOFTOP,1
08/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,25,21.017856,105.853828,21.004608,105.851008,Euro 4,Customer,Customer,2.159,73.205,00:07:15,04:13:27,08/03/2026 17:42,On Time,ROOFTOP,1
08/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,26,21.004608,105.851008,21.003082,105.865495,Euro 4,Customer,Customer,1.682,74.887,00:04:06,04:17:33,08/03/2026 17:55,On Time,ROOFTOP,1
08/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,27,21.003082,105.865495,21.011937,105.850853,Euro 4,Customer,Customer,2.489,77.376,00:06:15,04:23:48,08/03/2026 18:11,On Time,ROOFTOP,1
08/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,28,21.011937,105.850853,21.005545,105.871248,Euro 4,Customer,Customer,5.1,82.476,00:11:42,04:35:30,08/03/2026 18:33,Late,RANGE_INTERPOLATED,0.75
08/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,29,21.005545,105.871248,21.010853,105.849554,Euro 4,Customer,Customer,5.108,87.584,00:12:05,04:47:35,08/03/2026 18:55,Late,ROOFTOP,1
08/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,30,21.010853,105.849554,21.008788,105.860433,Euro 4,Customer,Customer,1.36,88.944,00:03:58,04:51:33,08/03/2026 19:09,Late,ROOFTOP,1
08/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,31,21.008788,105.860433,21.005317,105.851255,Euro 4,Customer,Customer,1.464,90.408,00:03:50,04:55:23,08/03/2026 19:22,Late,ROOFTOP,1
08/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,32,21.005317,105.851255,21.012983,105.861116,Euro 4,Customer,Customer,1.949,92.357,00:04:51,05:00:14,08/03/2026 19:37,Late,GEOMETRIC_CENTER,0.5
08/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,33,21.012983,105.861116,21.009451,105.850784,Euro 4,Customer,Customer,1.683,94.04,00:04:29,05:04:43,08/03/2026 19:52,Late,ROOFTOP,1
08/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,2,21.042776,105.80316,20.992547,105.836629,Euro 2,Company,Customer,9.227,11.017,00:24:32,00:30:27,08/03/2026 09:24,On Time,ROOFTOP,1
08/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,3,20.992547,105.836629,20.988916,105.804373,Euro 2,Customer,Customer,6.786,17.803,00:20:36,00:51:03,08/03/2026 09:55,On Time,ROOFTOP,1
08/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,4,20.988916,105.804373,20.996708,105.804897,Euro 2,Customer,Customer,2.393,20.196,00:08:32,00:59:35,08/03/2026 10:13,On Time,GEOMETRIC_CENTER,0.5
08/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,5,20.996708,105.804897,20.995922,105.817766,Euro 2,Customer,Customer,3.036,23.232,00:10:52,01:10:27,08/03/2026 10:34,On Time,ROOFTOP,1
08/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,6,20.995922,105.817766,20.985562,105.814602,Euro 2,Customer,Customer,2.671,25.903,00:12:45,01:23:12,08/03/2026 10:57,On Time,RANGE_INTERPOLATED,0.75
08/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,7,20.985562,105.814602,20.994294,105.814893,Euro 2,Customer,Customer,1.019,26.922,00:03:42,01:26:54,08/03/2026 11:10,On Time,GEOMETRIC_CENTER,0.5
08/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,8,20.994294,105.814893,20.999779,105.804798,Euro 2,Customer,Customer,2.732,29.654,00:10:35,01:37:29,08/03/2026 11:31,On Time,ROOFTOP,1
08/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,9,20.999779,105.804798,20.998878,105.821738,Euro 2,Customer,Customer,3.138,32.792,00:09:52,01:47:21,08/03/2026 11:51,On Time,GEOMETRIC_CENTER,0.5
08/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,10,20.998878,105.821738,20.991794,105.800202,Euro 2,Customer,Customer,4.417,37.209,00:14:17,02:01:38,08/03/2026 13:13,On Time,ROOFTOP,1
08/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,11,20.991794,105.800202,20.998581,105.808454,Euro 2,Customer,Customer,2.099,39.308,00:08:41,02:10:19,08/03/2026 13:31,On Time,ROOFTOP,1
08/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,12,20.998581,105.808454,21.016163,105.800371,Euro 2,Customer,Customer,3.29,42.598,00:12:03,02:22:22,08/03/2026 13:53,On Time,ROOFTOP,1
08/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,13,21.016163,105.800371,21.001855,105.807956,Euro 2,Customer,Customer,2.299,44.897,00:09:17,02:31:39,08/03/2026 14:12,On Time,ROOFTOP,1
08/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,14,21.001855,105.807956,21.003204,105.799753,Euro 2,Customer,Customer,1.327,46.224,00:05:19,02:36:58,08/03/2026 14:27,On Time,ROOFTOP,1
08/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,15,21.003204,105.799753,20.991784,105.808069,Euro 2,Customer,Customer,2.427,48.651,00:08:23,02:45:21,08/03/2026 14:46,On Time,ROOFTOP,1
08/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,16,20.991784,105.808069,21.000297,105.801941,Euro 2,Customer,Customer,3.016,51.667,00:08:06,02:53:27,08/03/2026 15:04,On Time,ROOFTOP,1
08/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,17,21.000297,105.801941,20.99492,105.807482,Euro 2,Customer,Customer,1.69,53.357,00:05:32,02:58:59,08/03/2026 15:19,On Time,ROOFTOP,1
08/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,18,20.99492,105.807482,21.003381,105.803156,Euro 2,Customer,Customer,2.537,55.894,00:07:27,03:06:26,08/03/2026 15:36,On Time,ROOFTOP,1
08/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,19,21.003381,105.803156,20.995314,105.803049,Euro 2,Customer,Customer,2.069,57.963,00:08:21,03:14:47,08/03/2026 15:54,On Time,ROOFTOP,1
08/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,20,20.995314,105.803049,20.994674,105.817243,Euro 2,Customer,Customer,3.812,61.775,00:12:38,03:27:25,08/03/2026 16:15,On Time,ROOFTOP,1
08/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,21,20.994674,105.817243,20.985841,105.808426,Euro 2,Customer,Customer,2.685,64.46,00:08:41,03:36:06,08/03/2026 16:32,On Time,ROOFTOP,1
08/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,22,20.985841,105.808426,21.002309,105.809063,Euro 2,Customer,Customer,2.797,67.257,00:10:29,03:46:35,08/03/2026 16:50,On Time,ROOFTOP,1
08/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,23,21.002309,105.809063,20.995365,105.805622,Euro 2,Customer,Customer,1.505,68.762,00:04:17,03:50:52,08/03/2026 17:04,On Time,ROOFTOP,1
08/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,24,20.995365,105.805622,21.09034,105.789516,Euro 2,Customer,Customer,13.254,82.016,00:18:47,04:09:39,08/03/2026 17:31,On Time,ROOFTOP,1
08/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,25,21.09034,105.789516,20.998232,105.797476,Euro 2,Customer,Customer,11.609,93.625,00:16:54,04:26:33,08/03/2026 17:57,On Time,ROOFTOP,1
08/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,26,20.998232,105.797476,21.000697,105.807551,Euro 2,Customer,Customer,1.917,95.542,00:05:16,04:31:49,08/03/2026 18:12,On Time,ROOFTOP,1
08/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,27,21.000697,105.807551,21.011517,105.801199,Euro 2,Customer,Customer,1.718,97.26,00:05:11,04:37:00,08/03/2026 18:27,On Time,ROOFTOP,1
08/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,28,21.011517,105.801199,20.999175,105.808165,Euro 2,Customer,Customer,1.98,99.24,00:05:28,04:42:28,08/03/2026 18:42,Late,ROOFTOP,1
08/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,29,20.999175,105.808165,20.990892,105.807022,Euro 2,Customer,Customer,1.814,101.054,00:03:55,04:46:23,08/03/2026 18:56,Late,GEOMETRIC_CENTER,0.5
08/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,30,20.990892,105.807022,20.996942,105.799231,Euro 2,Customer,Customer,2.305,103.359,00:04:11,04:50:34,08/03/2026 19:10,Late,ROOFTOP,1
08/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,31,20.996942,105.799231,20.995163,105.840556,Euro 2,Customer,Customer,5.938,109.297,00:09:47,05:00:21,08/03/2026 19:30,Late,ROOFTOP,1
10/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,2,21.042776,105.80316,21.037802,105.814109,Euro 2,Company,Customer,2.478,4.268,00:07:32,00:13:21,10/03/2026 09:07,On Time,ROOFTOP,1
10/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,3,21.037802,105.814109,21.04219,105.848264,Euro 2,Customer,Customer,4.562,8.83,00:16:19,00:29:40,10/03/2026 09:33,On Time,ROOFTOP,1
10/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,4,21.04219,105.848264,21.034419,105.830301,Euro 2,Customer,Customer,5.025,13.855,00:15:59,00:45:39,10/03/2026 09:59,On Time,ROOFTOP,1
10/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,5,21.034419,105.830301,21.035376,105.816683,Euro 2,Customer,Customer,1.494,15.349,00:06:59,00:52:38,10/03/2026 10:16,On Time,ROOFTOP,1
10/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,6,21.035376,105.816683,21.033359,105.806245,Euro 2,Customer,Customer,1.794,17.143,00:08:45,01:01:23,10/03/2026 10:35,On Time,ROOFTOP,1
10/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,7,21.033359,105.806245,21.041581,105.818934,Euro 2,Customer,Customer,2.331,19.474,00:10:25,01:11:48,10/03/2026 10:55,On Time,GEOMETRIC_CENTER,0.5
10/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,8,21.041581,105.818934,21.024827,105.818941,Euro 2,Customer,Customer,3.094,22.568,00:12:57,01:24:45,10/03/2026 11:19,On Time,ROOFTOP,1
10/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,9,21.024827,105.818941,21.032168,105.812426,Euro 2,Customer,Customer,1.466,24.034,00:06:25,01:31:10,10/03/2026 11:36,On Time,ROOFTOP,1
10/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,10,21.032168,105.812426,21.033774,105.820086,Euro 2,Customer,Customer,1.394,25.428,00:06:07,01:37:17,10/03/2026 11:52,On Time,ROOFTOP,1
10/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,11,21.033774,105.820086,21.037524,105.814412,Euro 2,Customer,Customer,0.84,26.268,00:04:26,01:41:43,10/03/2026 13:04,On Time,ROOFTOP,1
10/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,12,21.037524,105.814412,21.040638,105.844242,Euro 2,Customer,Customer,3.69,29.958,00:12:31,01:54:14,10/03/2026 13:24,On Time,ROOFTOP,1
10/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,13,21.040638,105.844242,21.024244,105.857625,Euro 2,Customer,Customer,2.98,32.938,00:09:12,02:03:26,10/03/2026 13:43,On Time,ROOFTOP,1
10/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,14,21.024244,105.857625,21.032675,105.853737,Euro 2,Customer,Customer,1.248,34.186,00:04:18,02:07:44,10/03/2026 13:57,On Time,ROOFTOP,1
10/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,15,21.032675,105.853737,21.02944,105.817609,Euro 2,Customer,Customer,4.605,38.791,00:18:12,02:25:56,10/03/2026 14:25,On Time,ROOFTOP,1
10/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,16,21.02944,105.817609,21.035433,105.820237,Euro 2,Customer,Customer,1.226,40.017,00:03:58,02:29:54,10/03/2026 14:38,On Time,ROOFTOP,1
10/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,17,21.035433,105.820237,21.036498,105.807637,Euro 2,Customer,Customer,1.757,41.774,00:07:16,02:37:10,10/03/2026 14:55,On Time,ROOFTOP,1
10/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,18,21.036498,105.807637,21.061233,105.826103,Euro 2,Customer,Customer,8.674,50.448,00:18:51,02:56:01,10/03/2026 15:23,On Time,GEOMETRIC_CENTER,0.5
10/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,19,21.061233,105.826103,21.041217,105.844491,Euro 2,Customer,Customer,3.601,54.049,00:10:22,03:06:23,10/03/2026 15:43,On Time,ROOFTOP,1
10/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,20,21.041217,105.844491,21.033674,105.847365,Euro 2,Customer,Customer,1.482,55.531,00:05:50,03:12:13,10/03/2026 15:58,On Time,GEOMETRIC_CENTER,0.5
10/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,21,21.033674,105.847365,21.033758,105.856313,Euro 2,Customer,Customer,1.823,57.354,00:08:26,03:20:39,10/03/2026 16:16,On Time,ROOFTOP,1
10/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,22,21.033758,105.856313,21.035264,105.850179,Euro 2,Customer,Customer,2.542,59.896,00:07:59,03:28:38,10/03/2026 16:33,On Time,ROOFTOP,1
10/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,23,21.035264,105.850179,21.027503,105.854173,Euro 2,Customer,Customer,1.766,61.662,00:08:18,03:36:56,10/03/2026 16:51,On Time,ROOFTOP,1
10/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,24,21.027503,105.854173,21.033094,105.84626,Euro 2,Customer,Customer,1.987,63.649,00:06:47,03:43:43,10/03/2026 17:08,On Time,ROOFTOP,1
10/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,25,21.033094,105.84626,21.033301,105.854548,Euro 2,Customer,Customer,1.639,65.288,00:05:38,03:49:21,10/03/2026 17:23,On Time,ROOFTOP,1
10/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,26,21.033301,105.854548,21.024949,105.855629,Euro 2,Customer,Customer,1.01,66.298,00:03:29,03:52:50,10/03/2026 17:36,On Time,ROOFTOP,1
10/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,27,21.024949,105.855629,21.033684,105.854314,Euro 2,Customer,Customer,1.624,67.922,00:05:13,03:58:03,10/03/2026 17:51,On Time,ROOFTOP,1
10/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,28,21.033684,105.854314,21.025072,105.849501,Euro 2,Customer,Customer,1.722,69.644,00:05:32,04:03:35,10/03/2026 18:06,On Time,ROOFTOP,1
10/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,29,21.025072,105.849501,21.03312,105.852008,Euro 2,Customer,Customer,1.646,71.29,00:06:17,04:09:52,10/03/2026 18:22,On Time,ROOFTOP,1
10/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,30,21.03312,105.852008,21.018786,105.839312,Euro 2,Customer,Customer,4.495,75.785,00:12:56,04:22:48,10/03/2026 18:44,Late,ROOFTOP,1
10/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,31,21.018786,105.839312,21.019038,105.824259,Euro 2,Customer,Customer,1.819,77.604,00:04:56,04:27:44,10/03/2026 18:59,Late,ROOFTOP,1
10/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,32,21.019038,105.824259,21.033844,105.817211,Euro 2,Customer,Customer,3.11,80.714,00:08:20,04:36:04,10/03/2026 19:17,Late,ROOFTOP,1
10/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,33,21.033844,105.817211,21.036693,105.814675,Euro 2,Customer,Customer,0.62,81.334,00:01:44,04:37:48,10/03/2026 19:29,Late,ROOFTOP,1
10/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,34,21.036693,105.814675,21.029035,105.823552,Euro 2,Customer,Customer,1.846,83.18,00:04:37,04:42:25,10/03/2026 19:43,Late,ROOFTOP,1
10/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,35,21.029035,105.823552,21.033825,105.810077,Euro 2,Customer,Customer,1.789,84.969,00:04:15,04:46:40,10/03/2026 19:58,Late,GEOMETRIC_CENTER,0.5
10/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,36,21.033825,105.810077,21.029767,105.820035,Euro 2,Customer,Customer,1.396,86.365,00:03:27,04:50:07,10/03/2026 20:11,Late,GEOMETRIC_CENTER,0.5
10/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,2,21.042776,105.80316,21.016798,105.811119,Euro 2,Company,Customer,5.512,7.302,00:13:29,00:19:18,10/03/2026 09:13,On Time,ROOFTOP,1
10/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,3,21.016798,105.811119,21.012009,105.82957,Euro 2,Customer,Customer,3.519,10.821,00:15:09,00:34:27,10/03/2026 09:38,On Time,ROOFTOP,1
10/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,4,21.012009,105.82957,21.02721,105.833149,Euro 2,Customer,Customer,2.387,13.208,00:08:34,00:43:01,10/03/2026 09:57,On Time,ROOFTOP,1
10/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,5,21.02721,105.833149,21.030437,105.844688,Euro 2,Customer,Customer,1.72,14.928,00:07:59,00:51:00,10/03/2026 10:15,On Time,ROOFTOP,1
10/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,6,21.030437,105.844688,21.013057,105.838506,Euro 2,Customer,Customer,4.391,19.319,00:18:27,01:09:27,10/03/2026 10:43,On Time,ROOFTOP,1
10/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,7,21.013057,105.838506,21.036726,105.852687,Euro 2,Customer,Customer,4.927,24.246,00:21:51,01:31:18,10/03/2026 11:15,On Time,ROOFTOP,1
10/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,8,21.036726,105.852687,21.00497,105.835512,Euro 2,Customer,Customer,6.022,30.268,00:25:03,01:56:21,10/03/2026 11:50,On Time,ROOFTOP,1
10/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,9,21.00497,105.835512,21.012807,105.823988,Euro 2,Customer,Customer,2.307,32.575,00:09:10,02:05:31,10/03/2026 13:07,On Time,ROOFTOP,1
10/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,10,21.012807,105.823988,21.019174,105.834361,Euro 2,Customer,Customer,1.767,34.342,00:07:20,02:12:51,10/03/2026 13:24,On Time,ROOFTOP,1
10/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,11,21.019174,105.834361,21.023087,105.807688,Euro 2,Customer,Customer,3.07,37.412,00:13:06,02:25:57,10/03/2026 13:46,On Time,ROOFTOP,1
10/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,12,21.023087,105.807688,21.013667,105.834322,Euro 2,Customer,Customer,4.347,41.759,00:16:27,02:42:24,10/03/2026 14:11,On Time,ROOFTOP,1
10/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,13,21.013667,105.834322,21.016943,105.821141,Euro 2,Customer,Customer,2.591,44.35,00:07:49,02:50:13,10/03/2026 14:28,On Time,ROOFTOP,1
10/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,14,21.016943,105.821141,21.005301,105.831176,Euro 2,Customer,Customer,2.115,46.465,00:06:49,02:57:02,10/03/2026 14:45,On Time,ROOFTOP,1
10/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,15,21.005301,105.831176,21.026908,105.839914,Euro 2,Customer,Customer,4.485,50.95,00:14:42,03:11:44,10/03/2026 15:09,On Time,RANGE_INTERPOLATED,0.75
10/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,16,21.026908,105.839914,21.015489,105.834025,Euro 2,Customer,Customer,2.85,53.8,00:09:22,03:21:06,10/03/2026 15:28,On Time,ROOFTOP,1
10/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,17,21.015489,105.834025,21.016973,105.810638,Euro 2,Customer,Customer,3.495,57.295,00:10:47,03:31:53,10/03/2026 15:47,On Time,ROOFTOP,1
10/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,18,21.016973,105.810638,21.027075,105.835736,Euro 2,Customer,Customer,4.239,61.534,00:13:33,03:45:26,10/03/2026 16:10,On Time,ROOFTOP,1
10/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,19,21.027075,105.835736,21.008153,105.832051,Euro 2,Customer,Customer,2.851,64.385,00:08:46,03:54:12,10/03/2026 16:28,On Time,APPROXIMATE,0.25
10/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,20,21.008153,105.832051,21.00919,105.823797,Euro 2,Customer,Customer,3.094,67.479,00:08:14,04:02:26,10/03/2026 16:46,On Time,ROOFTOP,1
10/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,21,21.00919,105.823797,21.028785,105.844485,Euro 2,Customer,Customer,4.534,72.013,00:12:24,04:14:50,10/03/2026 17:07,On Time,ROOFTOP,1
10/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,22,21.028785,105.844485,21.01732,105.831212,Euro 2,Customer,Customer,4.013,76.026,00:10:05,04:24:55,10/03/2026 17:27,On Time,ROOFTOP,1
10/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,23,21.01732,105.831212,21.012,105.837905,Euro 2,Customer,Customer,1.098,77.124,00:03:14,04:28:09,10/03/2026 17:40,On Time,ROOFTOP,1
10/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,24,21.012,105.837905,21.023732,105.803988,Euro 2,Customer,Customer,4.659,81.783,00:11:29,04:39:38,10/03/2026 18:01,On Time,ROOFTOP,1
10/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,25,21.023732,105.803988,21.013483,105.823064,Euro 2,Customer,Customer,2.99,84.773,00:08:22,04:48:00,10/03/2026 18:19,On Time,ROOFTOP,1
10/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,26,21.013483,105.823064,21.017348,105.826344,Euro 2,Customer,Customer,0.717,85.49,00:02:56,04:50:56,10/03/2026 18:32,Late,ROOFTOP,1
10/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,27,21.017348,105.826344,21.018321,105.840762,Euro 2,Customer,Customer,3.94,89.43,00:09:48,05:00:44,10/03/2026 18:51,Late,RANGE_INTERPOLATED,0.75
10/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,28,21.018321,105.840762,21.013626,105.826859,Euro 2,Customer,Customer,3.445,92.875,00:07:51,05:08:35,10/03/2026 19:08,Late,ROOFTOP,1
10/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,29,21.013626,105.826859,21.027829,105.836458,Euro 2,Customer,Customer,3.099,95.974,00:07:06,05:15:41,10/03/2026 19:25,Late,ROOFTOP,1
10/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,30,21.027829,105.836458,21.013838,105.811268,Euro 2,Customer,Customer,4.496,100.47,00:10:58,05:26:39,10/03/2026 19:46,Late,ROOFTOP,1
